Series Name,Series Code,Country Name,Country Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,"Iran, Islamic Rep.",IRN,59.39722197,57.52153454,54.96147429,51.06695195,42.19447122,40.93178035,38.79371681,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Iraq,IRQ,26.10435086,25.1350949,61.73861134,58.48769923,61.98450171,76.46998127,78.48120423,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Ireland,IRL,13.79563695,13.54298545,13.63626629,14.13934634,14.1739876,13.57957241,12.99058994,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Israel,ISR,23.72501583,23.72170358,23.31489218,22.49833533,22.75800533,22.67203172,22.972216,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Italy,ITA,20.54892734,22.02690372,21.67975914,21.76292047,22.13684571,23.13747938,23.10570502,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Jamaica,JAM,24.72926704,23.13473831,21.27392217,18.4222732,21.13950661,18.87343839,22.39644718,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Japan,JPN,14.57035922,13.12178309,12.97234393,12.70128087,12.86968013,12.94767104,13.45210907,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Jordan,JOR,21.85514612,20.90163934,21.58314351,22.13348545,20.89077413,25.14934289,27.98257749,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Kazakhstan,KAZ,27.71297618,26.20841972,27.74136451,25.57039415,25.7855612,31.60665337,35.56086753,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Kenya,KEN,30.17857345,30.96613444,31.60435414,32.13203215,30.08369014,28.81699948,27.71331783,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Kiribati,KIR,0.122679,0.13437657,0.14411134,0.12112336,0.11781958,0.14957087,0.09287203,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,"Korea, Rep.",KOR,34.60742997,34.64047236,34.96020393,34.62933468,34.28494558,33.99995998,33.31032766,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Kuwait,KWT,13.9254386,12.48876909,13.55661882,13.93891934,12.7027027,14.37861272,16.11129307,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Kyrgyz Republic,KGZ,43.09150364,43.54013887,43.2436946,46.41520572,49.97817626,55.43338973,57.58837624,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Lao PDR,LAO,35.96009496,52.60241132,48.63186994,48.70332323,50.8794655,45.36532622,46.44212159,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Late-demographic dividend,LTE,37.35384888793,37.1196441518782,36.8509608134062,36.570384602429,36.175166219011,35.4378234846971,35.7815643432904,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Latin America & Caribbean,LCN,39.1606589888578,37.9903873464439,37.4242705823422,37.1349990366583,37.4324919928318,35.4135021857812,36.6925861362699,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Latin America & Caribbean (excluding high income),LAC,39.5595776144537,38.3273949363247,37.7926117803035,37.5238024565187,37.8138979878689,35.6805079241041,37.1376346862743,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,39.6877136358958,38.4619079265121,37.7872390274612,37.5525093821829,37.97473414538,36.033881891449,37.4318458552464,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Latvia,LVA,37.18564807,34.29675359,37.8234223,38.4714849,39.10600718,42.07074373,44.55706595,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Least developed countries: UN classification,LDC,48.0071393328463,48.7723553481885,47.2666830518293,48.340716349648,49.1741109992441,51.3817252392595,51.9719815270134,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Lebanon,LBN,43.58500523,40.18660664,32.81135628,33.21397407,34.19959147,33.74462347,32.13697136,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Lesotho,LSO,22.10727785,17.79263248,18.82215877,16.58972551,16.65347194,15.7172404,18.88564153,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Liberia,LBR,50.98234041,48.5164413,45.31185758,48.07836499,51.3359255,46.80536148,47.2615094,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Libya,LBY,29.9736374,36.66828417,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Lithuania,LTU,27.58891621,28.22192659,31.80085929,32.82011552,31.49241893,31.83880238,32.33962157,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Low & middle income,LMY,40.8273096497125,40.0551442767072,39.5523144592689,39.5235032801389,38.9260112664345,38.039031896178,38.9148417646086,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Low income,LIC,46.7351309448297,46.2483390529895,45.7808859425172,45.0836767232924,43.6370481161118,45.3779673202194,41.0254471151822,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Lower middle income,LMC,57.661430409806,56.719698231232,56.103711853357,57.6898120467708,56.8016104849548,56.3454266162019,56.1893115920292,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Luxembourg,LUX,10.23321973,10.88064225,10.43546382,10.26874836,10.79939736,10.99794417,11.23414986,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Madagascar,MDG,36.49951789,29.64646799,36.08663174,33.72587571,26.98174316,25.23195827,22.35844296,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Malawi,MWI,10.92772299,8.96164317,10.24162601,6.70596331,8.18288838,10.98189605,11.38812086,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Malaysia,MYS,34.53304111,35.13537909,34.53748481,35.32804276,35.15336607,35.47957674,37.59584563,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Maldives,MDV,40.07978308,39.68729786,32.18829434,32.36509245,28.13683595,19.548936,19.10066521,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Mali,MLI,69.17416666,67.20254973,62.84824248,53.28399829,33.45635084,34.17111295,35.28017232,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Malta,MLT,33.03724175,33.15622318,35.03817934,35.40225495,36.35994664,37.10349896,34.77524736,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Marshall Islands,MHL,11.37362848,11.5116591,11.06945254,10.38711726,11.33871932,9.67550783,9.00450963,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Mauritania,MRT,64.25344379,59.71763821,56.47594008,50.8304117,48.19731749,48.23745512,50.90309443,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Mauritius,MUS,52.31685791,53.07153178,51.61318167,53.18034725,50.18024313,49.57672733,48.1607769,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Mexico,MEX,43.39924811,40.718439,40.65744293,39.87140232,40.63988196,40.18865099,40.37819905,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,"Micronesia, Fed. Sts.",FSM,3.27389359,3.07310107,2.96570242,2.7684897,2.7777885,2.63984191,2.62905844,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Middle East & North Africa,MEA,37.6681571223392,35.8891687961577,35.5564770928768,32.4215395160358,29.4474159279372,30.5599478698859,30.0788954121381,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Middle East & North Africa (excluding high income),MNA,50.9612900758693,49.5651018071154,50.3444907346845,48.0786481069297,44.3655218125445,46.3916903731447,44.5522265673844,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,50.9612900758693,49.5651018071154,50.3444907346845,48.0786481069297,44.3655218125445,46.3916903731447,44.5522265673844,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Middle income,MIC,40.7268298819368,39.9608607342921,39.4595680732954,39.4461573687691,38.857814442748,37.9344305551111,38.8862672408426,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Moldova,MDA,40.43186356,44.79644994,42.21784991,42.57613049,38.34880245,46.18741009,46.28999357,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Monaco,MCO,5.38017109,5.71464666,5.56262643,5.77306169,5.90993825,6.0530705,7.0612099,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Mongolia,MNG,31.27019831,35.35734805,34.56732444,40.21078601,39.17340775,39.09423902,35.87321474,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Montenegro,MNE,..,..,..,..,..,..,24.08430059,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Morocco,MAR,55.61273144,54.98462617,53.57524226,52.02846126,51.80670167,52.1063618,48.61581172,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Mozambique,MOZ,8.3619177,9.34678012,8.22022486,7.6652265,6.48783452,7.1097214,7.67252925,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Myanmar,MMR,79.39713927,81.72931033,69.25659227,59.94300566,72.03327943,70.49767388,73.98307078,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Namibia,NAM,9.53150881,10.42665405,10.99995775,9.92632695,9.00023073,7.33436006,7.71841881,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Nauru,NRU,2.33305067,1.85123867,0.78069914,1.22819297,1.06438871,1.12809308,1.15371797,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Nepal,NPL,56.20389174,58.37967007,56.09958726,63.53343856,60.04753635,59.43524324,55.44006757,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Netherlands,NLD,9.81519143,9.93835201,10.38503612,11.67962465,12.20468142,11.61642904,11.451386,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,New Zealand,NZL,11.95811104,12.09877695,12.26525037,12.37116378,12.85042524,13.36466008,13.57558267,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Nicaragua,NIC,44.45795281,39.73878596,37.74746586,38.47492619,36.37953515,35.60493542,32.22301748,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Niger,NER,57.68741915,57.73897525,60.93342624,56.32687342,54.67993882,52.2709333,58.51040375,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Nigeria,NGA,77.74692485,75.43224169,73.43442991,71.41586521,72.29316015,72.07918382,75.20810178,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,North America,NAC,12.409032738008,12.37141372052,12.2067279210633,12.0932413744854,11.6543593144828,11.3035261854603,11.2576181758408,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,North Macedonia,MKD,37.77448291,35.80015727,35.25059364,33.71016233,34.97556435,34.3689693,35.40909666,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Norway,NOR,15.04647182,15.20982725,14.80008148,14.59419645,14.37853271,14.14276967,14.51965733,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,OECD members,OED,14.5829687245165,14.4783455670521,14.3638768312135,14.5085337816941,14.2911789566279,13.9385498768695,13.8687388767678,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Oman,OMN,10.40728749,10.83927466,10.42700799,7.14166404,5.78115552,5.73641702,5.91353351,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Other small states,OSS,24.5116926342412,24.1533930925803,22.5040642958726,21.716833764256,20.7563265612821,19.9789148924365,21.0195209272589,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Pacific island small states,PSS,12.6429772235443,13.31867509033,13.4817059479293,12.5506868349142,11.8901346754505,12.3122345931514,11.8330837082845,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Pakistan,PAK,70.39242605,67.14212081,64.19360772,65.16565156,66.52488626,66.17925891,65.22793598,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Palau,PLW,16.75769936,17.18713162,14.90833162,14.61746631,13.92332083,15.21771476,14.45421982,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Panama,PAN,28.3636339,30.401369,34.0747139,32.31781731,30.48954552,30.22033496,27.42514528,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Papua New Guinea,PNG,12.28368149,12.23990644,9.22092052,6.57243279,3.93240945,6.13054768,7.85301738,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Paraguay,PRY,45.93673836,42.70673891,38.23808365,39.76067054,37.16687595,36.48574609,37.85777947,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Peru,PER,39.57679224,39.67292458,38.8395998,34.66046786,30.92216482,28.94799768,28.28794557,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Philippines,PHL,54.8458589,58.89309328,58.31450288,57.57440341,55.69348198,54.78785975,53.9422867,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Poland,POL,23.71416273,23.9547699,24.26402617,23.64541441,23.12553977,23.24629836,22.94439071,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Portugal,PRT,24.55524236,26.29888289,28.17585393,26.96587723,27.69983658,27.72781625,27.75165369,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Post-demographic dividend,PST,14.1763943616174,14.125475903038,14.006855573446,14.1422554834068,13.9060929604844,13.565283480444,13.5368830235559,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Pre-demographic dividend,PRE,52.4334071309229,51.5675478452594,55.1225187734384,54.6509227399737,54.7972020734993,56.3824028401267,58.2036714524087,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Qatar,QAT,18.72622408,16.88670556,10.88382734,6.9094323,5.6663267,7.24407565,8.55090946,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Romania,ROU,19.63123751,24.27237452,22.42426393,20.17080449,20.3090657,21.27555731,20.74990053,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Russian Federation,RUS,35.32572406,34.19445153,33.3975442,34.83225691,35.82570834,38.64633529,40.48464987,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Rwanda,RWA,10.91488937,10.12701487,8.5631165,8.48687307,8.11588988,7.62385886,6.37545625,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Samoa,WSM,12.61319625,12.28513417,13.89278267,11.06363609,10.99038591,11.5008948,11.88112415,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,San Marino,SMR,17.70239233,17.53380803,16.91471814,17.71295821,18.18943122,18.92069102,18.79042832,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Sao Tome and Principe,STP,21.00821314,19.44395936,17.78489964,14.25523565,14.9583355,16.1161631,14.40314743,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Saudi Arabia,SAU,18.9451395,15.62115358,15.15621338,14.35986436,13.13587041,14.38336618,14.3444269,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Senegal,SEN,50.15102415,52.29189096,54.24468177,55.23556413,54.24995623,53.52383996,51.7679385,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Serbia,SRB,36.39816326,36.39939723,35.43021771,37.86663777,39.94474862,40.58773461,40.50330103,..,..,..
